source_file,annotator,sentence_id,sentence_text,token,start,stop,event_bio,event_bio_2,pmode_bio,pmode_bio_2
Metamorfosa_Samsa_-BI.txt,CURATION_USER,57,Perubahan suara Gregor mungkin tidak terdengar dari balik pintu kayu kamarnya karena ibunya puas dengan penjelasan itu dan beranjak pergi.,dan,7122,7125,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,57,Perubahan suara Gregor mungkin tidak terdengar dari balik pintu kayu kamarnya karena ibunya puas dengan penjelasan itu dan beranjak pergi.,beranjak,7126,7134,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,57,Perubahan suara Gregor mungkin tidak terdengar dari balik pintu kayu kamarnya karena ibunya puas dengan penjelasan itu dan beranjak pergi.,pergi,7135,7140,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,57,Perubahan suara Gregor mungkin tidak terdengar dari balik pintu kayu kamarnya karena ibunya puas dengan penjelasan itu dan beranjak pergi.,.,7140,7141,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",Namun,7142,7147,B-change_of_state,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",",",7147,7148,I-change_of_state,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",percakapan,7149,7159,I-change_of_state,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",singkat,7160,7167,I-change_of_state,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",itu,7168,7171,I-change_of_state,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",membuat,7172,7179,I-change_of_state,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",anggota,7180,7187,I-change_of_state,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",keluarga,7188,7196,I-change_of_state,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",lain,7197,7201,I-change_of_state,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",sadar,7202,7207,I-change_of_state,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",bahwa,7208,7213,B-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",di,7214,7216,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",luar,7217,7221,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",dugaan,7222,7228,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",mereka,7229,7235,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",",",7235,7236,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",Gregor,7237,7243,B-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",masih,7244,7249,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",berada,7250,7256,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",di,7257,7259,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",rumah,7260,7265,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",",",7265,7266,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",dan,7267,7270,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",tak,7271,7274,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",lama,7275,7279,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",kemudian,7280,7288,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",ayahnya,7289,7296,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",datang,7297,7303,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",mengetuk,7304,7312,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",salah,7313,7318,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",satu,7319,7323,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",pintu,7324,7329,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",samping,7330,7337,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",kamarnya,7338,7346,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",",",7346,7347,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",pelan,7348,7353,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",",",7353,7354,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",tetapi,7355,7361,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",menggunakan,7362,7373,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",kepalan,7374,7381,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,58,"Namun, percakapan singkat itu membuat anggota keluarga lain sadar bahwa di luar dugaan mereka, Gregor masih berada di rumah, dan tak lama kemudian ayahnya datang mengetuk salah satu pintu samping kamarnya, pelan, tetapi menggunakan kepalan.",.,7381,7382,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",“,7383,7384,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",Gregor,7384,7390,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",",",7390,7391,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",Gregor,7392,7398,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",",",7398,7399,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",”,7399,7400,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",panggilnya,7401,7411,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",",",7411,7412,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",“,7413,7414,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",ada,7414,7417,B-non_event,O,B-Direct speech,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",apa,7418,7421,I-non_event,O,I-Direct speech,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",?,7421,7422,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,59,"“Gregor, Gregor,” panggilnya, “ada apa?”",”,7422,7423,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",Dan,7424,7427,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",",",7427,7428,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",setelah,7429,7436,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",beberapa,7437,7445,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",saat,7446,7450,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",",",7450,7451,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",ayahnya,7452,7459,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",kembali,7460,7467,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",memanggil,7468,7477,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",dengan,7478,7484,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",suara,7485,7490,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",lebih,7491,7496,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",dalam,7497,7502,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",yang,7503,7507,B-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",mengandung,7508,7518,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",nada,7519,7523,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",peringatan,7524,7534,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",",",7534,7535,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",“,7536,7537,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",Gregor,7537,7543,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,60,"Dan, setelah beberapa saat, ayahnya kembali memanggil dengan suara lebih dalam yang mengandung nada peringatan, “Gregor!",!,7543,7544,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,61,Gregor!”,Gregor,7545,7551,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,61,Gregor!”,!,7551,7552,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,61,Gregor!”,”,7552,7553,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",Di,7554,7556,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",pintu,7557,7562,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",samping,7563,7570,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",yang,7571,7575,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",lain,7576,7580,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",",",7580,7581,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",adik,7582,7586,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",perempuannya,7587,7599,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",mengeluh,7600,7608,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",pelan,7609,7614,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",",",7614,7615,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",“,7616,7617,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",Gregor,7617,7623,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,62,"Di pintu samping yang lain, adik perempuannya mengeluh pelan, “Gregor?",?,7623,7624,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,63,Apa kau tak enak badan?,Apa,7625,7628,B-non_event,O,B-Direct speech,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,63,Apa kau tak enak badan?,kau,7629,7632,I-non_event,O,I-Direct speech,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,63,Apa kau tak enak badan?,tak,7633,7636,I-non_event,O,I-Direct speech,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,63,Apa kau tak enak badan?,enak,7637,7641,I-non_event,O,I-Direct speech,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,63,Apa kau tak enak badan?,badan,7642,7647,I-non_event,O,I-Direct speech,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,63,Apa kau tak enak badan?,?,7647,7648,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,64,Apa kau perlu sesuatu?”,Apa,7649,7652,B-non_event,O,B-Direct speech,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,64,Apa kau perlu sesuatu?”,kau,7653,7656,I-non_event,O,I-Direct speech,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,64,Apa kau perlu sesuatu?”,perlu,7657,7662,I-non_event,O,I-Direct speech,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,64,Apa kau perlu sesuatu?”,sesuatu,7663,7670,I-non_event,O,I-Direct speech,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,64,Apa kau perlu sesuatu?”,?,7670,7671,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,64,Apa kau perlu sesuatu?”,”,7671,7672,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,65,"Kepada kedua sisi itu, Gregor menjawab, “Aku sudah siap,” sambil berusaha menutup-nutupi keanehan suaranya dengan sangat hati-hati saat mengucapkannya serta memberi jeda waktu lama antara kata demi kata.",Kepada,7673,7679,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,65,"Kepada kedua sisi itu, Gregor menjawab, “Aku sudah siap,” sambil berusaha menutup-nutupi keanehan suaranya dengan sangat hati-hati saat mengucapkannya serta memberi jeda waktu lama antara kata demi kata.",kedua,7680,7685,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,65,"Kepada kedua sisi itu, Gregor menjawab, “Aku sudah siap,” sambil berusaha menutup-nutupi keanehan suaranya dengan sangat hati-hati saat mengucapkannya serta memberi jeda waktu lama antara kata demi kata.",sisi,7686,7690,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,65,"Kepada kedua sisi itu, Gregor menjawab, “Aku sudah siap,” sambil berusaha menutup-nutupi keanehan suaranya dengan sangat hati-hati saat mengucapkannya serta memberi jeda waktu lama antara kata demi kata.",itu,7691,7694,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,65,"Kepada kedua sisi itu, Gregor menjawab, “Aku sudah siap,” sambil berusaha menutup-nutupi keanehan suaranya dengan sangat hati-hati saat mengucapkannya serta memberi jeda waktu lama antara kata demi kata.",",",7694,7695,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,65,"Kepada kedua sisi itu, Gregor menjawab, “Aku sudah siap,” sambil berusaha menutup-nutupi keanehan suaranya dengan sangat hati-hati saat mengucapkannya serta memberi jeda waktu lama antara kata demi kata.",Gregor,7696,7702,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,65,"Kepada kedua sisi itu, Gregor menjawab, “Aku sudah siap,” sambil berusaha menutup-nutupi keanehan suaranya dengan sangat hati-hati saat mengucapkannya serta memberi jeda waktu lama antara kata demi kata.",menjawab,7703,7711,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,65,"Kepada kedua sisi itu, Gregor menjawab, “Aku sudah siap,” sambil berusaha menutup-nutupi keanehan suaranya dengan sangat hati-hati saat mengucapkannya serta memberi jeda waktu lama antara kata demi kata.",",",7711,7712,O,O,O,O
